acc_x,acc_y,acc_z
5.700667,-0.464480,9.362316
3.423845,0.565520,9.089046
1.988016,4.971169,9.358299
-0.439787,7.013713,8.253339
-2.199572,6.051008,4.979515
-5.341519,1.702751,6.794533
-9.402551,-0.405508,14.515238
-9.169302,-1.175382,18.153816
-7.290215,0.642749,18.408590
-4.926474,0.864382,17.695000
-5.187839,1.685885,14.550783
-4.270830,5.430305,6.824571
-5.529312,10.867809,2.169297
-8.305517,12.022014,2.184959
-8.964443,10.815881,6.132176
-7.369175,11.663167,3.377983
-8.262358,9.740657,2.427890
-8.127070,9.154971,5.845564
-4.124632,8.450313,8.769590
-3.278482,5.058494,12.575322
-1.536813,1.891834,15.169350
3.027817,-2.372435,11.117091
5.096011,-5.820262,9.516119
8.048568,-7.680692,11.664719
12.584164,-10.227140,14.047211
15.046895,-10.317980,15.483022
18.559319,-9.915489,10.235517
19.684144,-9.050697,4.761486
16.327330,-6.371789,4.335870
12.477704,-4.085679,5.437269
7.093572,-0.293699,4.271977
-0.734124,5.077916,5.946907
-2.416200,8.351731,8.973754
-1.476281,13.067866,13.673880
0.772878,15.176722,15.395246
3.008748,12.363772,14.261155
1.668067,11.045870,16.360988
-1.571841,9.825873,17.080184
-1.263212,7.181838,13.727908
0.365037,2.744086,12.255058
1.762424,-0.876970,12.420790
1.129798,-3.006394,14.161056
1.009444,-5.350806,15.628496
2.743366,-6.782984,12.977923
2.383203,-10.833470,12.909057
4.614165,-15.270796,10.935140
9.194035,-16.107038,9.358291
9.767564,-15.156217,6.316601
9.878804,-13.021226,4.836888
11.447587,-7.471443,10.054357
13.765829,-3.771024,14.264156
14.077487,-3.422859,17.501892
10.087638,-2.972864,15.822154
3.977782,-3.074497,13.704653
0.334276,0.602815,13.503533
-5.654601,2.138582,18.256314
-7.856729,2.264556,25.908095
-4.612590,-0.092766,21.785877
0.073171,-4.508722,13.185122
2.869801,-7.156295,12.625297
5.283477,-6.093488,11.603435
9.145792,-3.868355,8.235158
8.166253,-5.318327,7.337614
6.584179,-7.366749,6.012848
4.817141,-4.847586,7.149588
4.595283,-1.171981,5.104143
2.781675,2.661022,2.395219
-1.251928,7.091196,2.948257
-3.798760,7.323316,4.508683
-2.477075,5.330344,7.625886
1.231035,-2.885745,4.994001
7.317581,-11.154658,-1.363707
12.370367,-14.123761,-0.822880
11.601858,-18.272152,7.586291
10.675147,-20.093264,12.500539
6.118715,-19.251927,12.337292
-1.704209,-18.507241,11.972397
-9.054152,-15.601288,11.354785
-16.330378,-11.566432,11.047595
-17.450824,-9.189451,4.870600
-12.678957,-8.705310,1.638795
-6.222942,-7.864426,1.703257
-0.500008,-7.262182,2.582553
1.541711,-5.339201,4.926263
1.066535,-4.710208,4.358327
-0.582823,-3.629445,0.305268
1.630273,-1.631352,-5.528245
1.716619,-1.306605,-4.751119
-0.751328,0.510966,3.315944
-2.801910,2.034441,13.213845
-3.480222,0.285859,18.515028
-3.591705,2.005713,20.698374
-0.786387,5.141918,18.111314
1.509052,6.806914,14.321709
-0.558686,6.131286,14.917407
1.313629,3.706337,15.906104
4.959545,3.738414,13.497657
2.651146,6.281179,10.023038
-1.087850,7.211161,8.053793
-6.283644,7.064587,9.940093
-8.735938,6.447825,15.033527
-2.872445,4.773382,18.057047
4.367807,3.961035,14.468529
4.493724,3.837229,9.444905
0.697014,2.289447,5.833022
-5.826758,2.006013,7.731581
-8.568833,-0.750645,13.269938
-5.576534,-2.350529,15.339568
-1.004116,-6.142126,12.747069
3.335525,-11.548454,11.315255
4.795318,-15.987477,14.352209
7.242340,-18.976737,16.479819
9.993312,-17.139218,14.340349
9.828174,-16.698861,6.477602
5.741464,-17.869925,-1.078621
-3.061525,-18.648182,4.805300
-7.740445,-20.856845,13.821607
-4.208691,-23.244432,14.875211
-1.677197,-27.713892,14.372516
-4.154829,-27.734931,17.032123
-5.895053,-17.556951,18.131972
-5.951547,-3.246851,13.208080
-2.155511,7.814766,10.735285
6.028301,11.754223,8.803780
11.865934,12.273185,7.999266
12.118256,12.897479,9.404618
11.118720,14.993099,8.384626
9.558244,16.094226,4.850163
5.304955,17.900102,6.543918
-0.061516,17.143976,10.298514
-3.433912,14.018285,8.569212
-10.387169,12.617758,5.507485
-16.080091,8.376407,7.154800
-16.266190,-1.890948,8.937417
-11.832840,-10.565853,6.990810
-11.546998,-15.094857,10.657444
-11.587712,-20.210143,13.912163
-7.797113,-21.228520,15.090485
-2.227696,-21.062250,16.176568
0.541092,-22.156782,18.934005
-0.830214,-23.575264,20.142711
-2.376029,-22.646490,15.588311
-2.637486,-17.862561,9.481601
-2.224836,-9.661710,5.003745
-4.313634,-2.166677,2.053381
-5.526726,6.004679,-0.083631
-10.204790,11.287122,2.269261
-15.989048,15.974501,4.307983
-24.249739,20.974348,4.454765
-30.553227,23.340758,6.468172
-29.669231,25.276871,8.728622
-23.347999,26.905696,8.289114
-16.980789,22.281297,7.527516
-9.200798,15.417629,6.071482
-4.974414,13.530930,5.529138
-7.567067,14.825852,5.764650
-10.993642,15.507116,0.826811
-11.375361,15.093875,-6.068904
-9.638873,7.571187,-7.117995
-7.868921,1.967422,3.004696
-7.292618,-1.193538,6.965774
-7.209681,-2.310022,6.087196
-11.101891,-0.601212,9.821234
-11.710914,1.690786,12.533225
-9.393029,6.996122,12.887459
-6.978181,7.983477,12.287279
-6.515808,6.336322,8.177132
-6.449392,7.096638,6.269672
-4.374878,11.041963,8.512229
-0.128408,15.507533,8.057667
2.956703,17.776396,5.695437
7.791401,16.105813,3.631250
12.889612,14.090363,3.647177
14.398488,14.350236,3.963592
15.661197,17.372995,6.089454
18.557383,17.566974,10.145438
21.337899,12.658674,9.512272
21.980295,4.353835,7.479096
24.290953,-1.640635,9.348383
27.945181,-7.909205,10.332652
27.684318,-16.981110,8.439669
22.496502,-21.474006,10.213556
18.561212,-20.569040,10.988345
18.517224,-16.771243,8.838186
15.858086,-13.296143,5.963553
9.520682,-12.424457,6.586448
5.671901,-9.985316,11.651832
6.114294,-9.790394,18.745138
9.752940,-13.949997,22.648442
14.782927,-18.877591,18.116696
16.460721,-22.340911,11.793480
15.412107,-22.872789,7.394848
14.694574,-20.613136,6.025680
16.058869,-16.734999,9.873031
18.312950,-12.258271,17.866891
20.765157,-13.242772,21.817321
22.304157,-16.886509,20.583345
21.086187,-18.535366,15.388861
16.312915,-15.674245,10.479560
11.256415,-9.819346,8.651789
13.339847,-3.183439,7.801698
18.741704,0.985973,6.675361
21.816155,0.544531,4.581082
22.285252,-1.322781,2.843678
21.292508,-4.986809,0.647813
16.338833,-4.599520,5.091981
11.507868,-2.558286,7.277475
5.942950,-2.691501,11.682611
3.328557,-6.016197,15.530417
4.787963,-6.352833,19.201426
10.045804,-6.995559,22.113782
15.871990,-10.645531,21.775591
18.199332,-14.026267,19.931024
13.258812,-15.039308,20.462040
4.226068,-13.156295,23.712830
-3.784121,-9.254681,26.519691
-9.358333,-5.772189,26.100288
-13.479630,-1.313054,22.192867
-17.733697,7.456218,19.849470
-18.950324,13.609800,16.754091
-16.880887,14.438622,10.751583
-14.198118,10.070162,5.755288
-14.056253,0.244381,6.941640
-15.937249,-7.748029,8.776452
-16.995435,-12.025218,8.971997
-13.540398,-9.234015,8.621871
-9.044986,-8.589813,11.230327
-4.938729,-8.588785,12.023088
2.278053,-5.980045,9.078456
4.975807,-1.508733,8.270714
2.352020,4.348768,8.860664
-1.534177,10.524670,9.070200
-3.525363,12.753624,9.385776
-3.784736,11.866369,10.036896
-3.715941,6.666283,9.061646
-6.105328,1.220848,8.367079
-9.796110,-5.669395,9.269105
-9.481329,-14.279378,7.397977
-7.307473,-17.639771,4.698190
-9.043814,-16.310094,6.509989
-12.919609,-10.224348,9.754649
-12.005027,-3.150931,5.994534
-11.388066,3.097079,5.445828
-10.161088,7.338255,8.588334
-2.938600,8.124256,10.356097
4.532640,7.314205,9.035177
2.369778,8.178620,9.483624
-1.246045,11.219791,14.150511
-7.543022,12.804630,18.664383
-15.851201,7.104888,17.084694
-23.984332,1.156214,12.580032
-34.002759,-1.191492,11.612240
-37.873408,-2.389957,11.455674
-36.129140,0.482208,9.898591
-31.430383,3.872041,8.560572
-23.336815,5.924857,8.774878
-15.762714,5.115817,10.243113
-10.956474,3.441751,9.981757
-5.926176,0.457710,11.572983
4.146846,-6.420418,16.131010
14.689451,-12.671921,21.347446
23.072715,-12.434009,20.362435
29.365000,-7.557194,13.204007
29.249865,-5.297990,8.028385
23.719922,-4.803688,4.908354
16.894113,-1.523321,2.888808
9.186552,3.251518,2.796661
6.719602,3.180869,4.181160
10.953260,-0.607280,6.693128
13.240466,-2.859284,11.097267
11.351805,-4.417560,18.096134
13.036069,-3.577903,16.564764
14.288871,-3.213171,12.197137
14.331958,-3.913084,9.830316
15.931232,-5.923779,8.341563
17.468900,-6.643470,6.945449
16.862562,-5.805197,4.744343
13.973533,0.238319,-0.411884
6.389071,12.809199,-3.344567
-4.036360,28.798819,5.152347
-7.188359,41.221153,10.425965
-11.539387,48.760785,14.469766
-15.287893,48.021952,17.458059
-16.338978,41.118686,17.521683
-14.506315,34.842171,9.375797
-13.084078,31.716475,1.073036
-13.796964,26.030857,-3.922362
-14.048955,22.150600,-2.949106
-12.775965,21.035731,-1.163201
-12.276144,16.982612,0.039541
-13.371717,11.501630,4.644074
-11.785163,9.420978,9.916156
-6.025411,8.612604,13.394339
-4.874224,1.491257,16.513066
-7.227306,-9.742016,15.381724
-8.683810,-20.759234,11.025146
-6.984969,-25.661113,9.778087
-2.543872,-25.876908,11.327969
2.630305,-19.626462,12.663782
3.942391,-10.648383,16.239017
3.818712,-2.443964,20.025978
2.956098,5.052162,22.710891
-1.221476,12.431472,21.221463
-8.432568,19.535572,15.495672
-13.871916,19.891663,10.449120
-15.706365,15.921357,7.653057
-16.441993,8.283551,9.745190
-13.730693,-1.235201,8.690359
-9.970640,-7.766728,2.085482
-5.771396,-10.510821,-6.665432
-4.382529,-11.423914,-12.641567
-3.583146,-12.180361,-13.471259
-0.189250,-11.255823,-11.521783
-1.776593,-8.020051,-5.933202
-3.078934,-3.673144,0.233920
-2.096452,-1.041357,5.867672
-0.354393,-0.427464,8.869224
0.424685,0.636428,8.208982
1.651554,0.288767,4.799715
3.906049,-3.406142,3.122034
6.000129,-7.914179,1.751866
4.495628,-8.399359,-0.260910
-0.275485,-5.276015,-0.927436
-5.332746,1.055652,-2.807697
-13.055477,13.499368,-0.759461
-18.903844,27.515131,4.852384
-15.502589,35.834532,7.134350
-5.796837,34.599523,6.626131
4.292544,27.031442,6.578154
7.959719,19.886168,4.012912
7.574901,15.680513,3.794749
4.940402,15.729489,1.975138
-0.994154,20.371453,-2.094211
-9.148733,31.410724,0.946315
-12.011780,40.052275,5.293743
-7.989872,43.365573,8.637010
-3.018888,44.944325,10.658513
-0.407762,42.395649,12.215407
2.791611,37.132287,12.488697
7.695174,31.440056,16.334898
14.282515,24.265711,18.328267
18.729091,17.066863,18.965814
21.553358,10.645283,18.275201
21.211651,5.929457,15.087338
18.696803,1.549818,14.646680
15.387816,0.839820,13.459848
10.622067,2.551715,8.824112
3.883289,4.577272,6.939154
-2.396015,7.331942,10.427704
-8.585889,10.587057,12.512512
-15.463104,12.707595,13.368657
-19.642941,10.850607,11.112905
-17.554697,6.789070,9.764663
-8.806146,1.980510,9.844801
-2.070869,-5.543198,10.835181
1.992328,-12.191614,14.102584
6.017215,-15.899473,14.155956
9.539531,-17.750833,11.378551
9.357481,-17.396320,11.470123
9.436893,-19.403654,11.674922
10.242221,-21.211419,12.731544
9.404735,-20.612142,16.424755
4.939255,-20.642176,19.537949
-0.570123,-20.691882,20.027270
-4.471438,-18.746992,17.849274
-7.605774,-17.125366,16.384996
-12.261975,-13.863350,14.621802
-15.158467,-8.709137,12.539543
-13.508959,-3.948009,15.522319
-8.000309,-2.164162,19.513720
1.088078,-0.061779,17.624976
7.643930,1.418031,14.926493
11.322375,1.587295,16.549669
15.618135,1.080054,15.532772
15.082312,1.738667,14.478279
10.434246,2.772397,14.556780
5.325794,3.690914,15.284928
4.142384,2.937914,12.963902
5.615437,-1.581076,10.023366
6.920762,-5.590830,9.829030
7.631855,-6.021923,7.610824
10.061924,-4.035359,5.459946
10.254165,2.532807,7.458365
5.748450,10.294969,9.853170
-1.221324,18.586163,12.115283
-5.780230,24.639498,14.222372
-6.632608,25.188438,15.607517
-11.022246,25.452431,23.895801
-12.781157,26.268935,30.861392
-7.460153,20.559065,26.651581
-2.765647,11.620557,22.049209
0.225351,1.916731,16.724162
-0.290818,-5.916851,11.719740
-4.079671,-11.274868,7.989520
-7.629174,-14.744048,4.420071
-7.989292,-16.135695,0.377110
-7.526836,-15.691688,-3.199444
-5.254818,-14.807533,-4.681672
-6.275615,-10.744718,-1.802995
-6.463706,-3.457173,3.108788
-5.877771,3.724749,9.320633
-7.796911,6.261814,14.840604
-4.442225,5.524282,18.886889
4.746629,-1.069174,18.863735
8.570474,-5.942484,18.629792
5.048315,-7.401106,15.832526
2.080725,-4.193065,9.568704
0.127392,1.093803,6.963768
-1.697962,3.467874,6.648322
-0.949784,5.655150,7.030900
1.501095,8.771641,5.323993
0.336726,9.384630,1.392917
-0.151582,4.694404,0.204541
3.950265,-0.822147,0.686181
8.840837,-5.185375,1.493049
10.214474,-7.343120,0.892116
9.024882,-9.818569,0.061261
7.733671,-9.583953,3.456955
8.538076,-5.070828,6.917295
13.134053,1.193654,7.136936
18.292673,5.135029,6.440989
22.023942,5.344173,5.388134
23.187420,4.470024,6.059283
20.835040,2.837502,5.844512
13.855615,3.391543,5.733090
6.293715,3.165068,4.674254
0.268685,0.542745,5.842878
-2.033565,-3.550693,9.221840
-1.994523,-6.391269,8.482157
0.536197,-10.227093,7.782822
1.638516,-13.641589,7.211409
1.789447,-18.021212,5.067175
-2.263643,-19.807753,5.737009
-7.499968,-19.466670,5.341431
-10.779054,-20.072947,2.095231
-14.163420,-23.006223,4.276534
-15.215105,-26.256492,4.566815
-12.953768,-27.945226,3.867172
-13.236266,-28.381411,7.687237
-15.298674,-28.226422,9.668459
-17.705410,-28.306641,8.908782
-17.044496,-27.151477,5.355099
-16.224769,-25.715986,2.728905
-16.852186,-19.406030,5.945533
-16.120646,-11.100842,10.251143
-15.715203,-3.774328,14.377459
-14.758996,-1.267706,12.652169
-13.484664,-3.574854,10.885245
-10.682885,-7.662405,12.060452
-5.427130,-12.198424,9.211617
-0.193115,-12.104369,8.987396
2.203161,-9.802535,10.458940
4.352830,-6.558636,9.645070
5.728967,1.684422,8.151811
5.574050,11.360186,6.340709
6.848170,18.408212,7.697975
9.345071,23.114334,12.118605
12.138638,24.179166,13.231586
13.658592,23.039402,12.871036
14.500960,17.754194,11.215675
12.267684,12.445557,12.877240
8.012736,9.121614,14.616154
3.601915,6.197304,13.479432
-1.535188,4.798091,12.613877
-5.297394,1.808923,11.626557
-6.154456,-1.085733,11.432449
-2.834917,-3.052759,12.565263
2.271287,-3.113503,12.033414
4.921965,-6.062163,13.703938
7.311329,-9.029559,10.018030
8.158723,-9.426107,3.820160
4.859012,-8.264753,2.232557
0.292211,-7.644386,1.827581
0.947593,-7.571731,3.330001
3.640799,-3.583459,6.053204
5.509186,-1.594033,10.408505
8.784846,-0.850385,12.355217
13.324934,4.736507,6.953746
15.770592,8.710140,2.408140
12.604795,8.575558,3.334574
8.626206,5.720631,4.235859
5.410136,5.340751,7.817749
5.985837,1.724453,13.192730
9.308391,-7.825793,14.315414
9.930969,-14.983838,12.731991
10.515147,-20.736439,13.726035
10.630201,-25.288455,14.022085
11.483533,-25.096644,15.020717
14.562238,-25.713146,17.182153
13.872532,-25.704938,17.067207
10.390725,-24.534720,16.690435
5.684093,-23.499891,15.046340
1.438182,-22.422531,12.754050
-0.329106,-18.969783,10.899908
-1.987786,-14.374024,10.764036
-1.802771,-12.654114,11.029550
-0.518782,-14.625306,8.286077
2.737691,-16.402628,6.600475
5.341371,-16.923769,6.469739
4.266587,-15.325517,7.826467
4.511755,-13.194263,8.997399
4.201618,-11.289824,13.125915
4.239155,-10.883322,16.647029
4.063375,-10.717501,18.482546
2.710226,-11.891227,20.146032
-0.378273,-13.430355,21.948887
-1.872876,-12.253406,21.865720
-4.487515,-7.611924,16.991774
-8.104043,-1.915481,14.412292
-8.411020,2.059543,13.104612
-9.734463,4.051327,11.753124
-12.173964,3.849397,12.469716
-13.283878,4.962578,11.983929
-11.402178,5.898292,7.586387
-10.428115,7.998768,4.734682
-9.590826,9.349128,2.050762
-11.215869,10.189271,1.693572
-10.359362,12.414926,5.524871
-7.808298,13.840312,9.157038
-6.920259,12.333627,11.052353
-6.335868,10.588252,10.978014
-4.447752,8.731254,7.595513
-4.477784,9.532666,8.574437
-3.941839,12.849588,12.554419
-0.794183,14.905826,17.483013
1.534776,15.431461,18.526639
0.237644,17.601264,17.357728
0.481006,18.231425,16.275105
2.436224,19.152106,14.843465
3.230596,19.857686,16.322050
5.135503,18.560608,17.734865
7.572344,17.078137,16.539411
6.880683,15.816137,17.524963
7.437931,11.812607,16.506132
9.858519,5.977152,10.543283
11.138992,5.962244,7.508999
9.466532,8.761390,11.500803
7.900568,9.909589,14.181590
6.818830,11.326650,16.664180
8.284938,10.135482,18.326415
8.344417,7.635082,21.008937
4.874060,6.090480,24.382402
5.521165,4.137305,20.884574
5.698760,2.314995,18.184717
2.332557,2.434618,16.976192
-0.103364,5.214611,14.784609
-4.354144,9.832969,11.613469
-9.543593,14.665113,7.639114
-12.846200,17.237308,7.714399
-13.951803,17.115181,10.612096
-14.905514,16.360047,13.976182
-12.466646,12.542453,15.766474
-7.881262,8.369460,14.480895
-4.768124,4.741726,14.466241
-1.050348,1.881822,17.610180
3.890464,-0.816050,18.540762
7.844929,-1.685962,18.113928
8.098629,-1.686354,18.301453
6.463369,-4.622636,17.225301
7.019846,-6.404708,13.632412
6.630038,-7.135090,13.460438
6.003623,-12.260156,16.170952
6.929806,-17.385808,17.027426
7.263455,-17.897402,15.373664
3.111827,-14.166968,16.063118
-0.221723,-11.610021,14.504137
0.898176,-12.934953,11.730030
3.987314,-14.682691,12.060551
5.615533,-14.925967,13.231620
2.862854,-12.657137,11.903657
-1.942972,-8.225372,9.581625
-7.904909,-3.230833,8.109981
-11.685274,-0.888300,3.182880
-13.932819,0.431937,3.135459
-14.563829,0.372363,5.048881
-12.766657,0.291321,3.681925
-11.615515,3.453157,2.219627
-7.585300,7.105563,1.513318
-0.795614,8.370190,-0.907029
4.074916,8.595492,-3.472167
7.817793,7.878158,-5.914778
7.555964,7.166816,-6.387973
0.144040,6.867307,-4.360480
-6.193879,9.705180,-3.875005
-9.214149,12.655290,-0.995043
-14.098292,17.277989,6.080153
-15.069294,19.469431,9.292284
-14.078225,19.237636,11.055373
-10.920756,15.149654,12.581364
-5.941819,11.317761,11.444066
-0.723954,8.799993,6.039667
4.063860,7.060284,4.150884
9.206441,5.992039,0.683236
9.718194,6.385533,0.636197
7.197217,6.809478,3.364817
4.557980,7.191381,1.150705
2.499308,6.270885,-3.686625
-0.337130,6.277066,-5.025923
-3.355864,8.754586,-1.678626
-3.571473,8.935297,-0.698530
-3.497345,7.251726,-2.254652
-3.639418,1.448233,0.451816
-1.873803,-3.260976,3.555516
-1.523120,-7.548931,3.535774
-3.191363,-11.267351,3.743253
-3.005249,-14.912251,4.163646
-4.961313,-15.022507,5.480191
-6.536854,-14.871536,4.082525
-6.053078,-16.408923,2.014406
-6.914272,-15.459656,0.992645
-8.075382,-10.177065,1.912224
-8.440855,-5.196904,2.454830
-8.713626,-1.862513,1.993651
-9.166536,-0.723374,3.590879
-8.257385,-0.481469,6.497440
-6.523988,-1.020029,7.317841
-3.482329,-3.261694,7.275143
2.406632,-6.428879,7.450166
7.160895,-12.230640,6.458306
8.940191,-15.774183,6.925333
8.321000,-16.523357,5.800670
5.742568,-15.918456,7.016802
2.011104,-14.437382,9.159678
-0.368097,-13.193719,7.912465
-0.777872,-11.178411,8.066934
1.499095,-10.260128,7.598816
3.284537,-10.208249,5.081787
0.284306,-9.235291,4.013022
-0.747488,-8.285244,4.537736
2.300718,-8.970390,1.257485
3.872189,-9.425487,-4.850000
3.119824,-9.792566,-5.487846
4.418346,-9.834164,-4.619130
2.011558,-8.690672,-4.753554
-2.098710,-8.177680,-4.228474
-4.048268,-8.168335,-5.310217
-3.859509,-8.313889,-6.830346
-5.157762,-6.960281,-4.163432
-2.462189,-10.067333,-0.132178
0.409582,-15.236977,5.112200
1.362633,-18.579236,6.905507
1.422712,-21.498863,6.284588
-0.509935,-22.143315,6.926854
-3.178864,-20.199728,9.757844
-3.501769,-16.146567,15.597789
-3.664895,-11.924584,21.206646
-7.211938,-5.998371,23.079749
-9.398790,0.611373,23.458428
-10.616523,5.633325,26.281864
-8.801589,7.198767,24.692660
-7.058421,9.980565,21.014593
-5.390082,13.773529,16.936033
-4.333800,15.490383,10.300473
-4.723809,17.528830,6.362718
-4.556929,18.903486,6.342347
-1.223607,16.687073,8.464942
1.459828,13.427403,8.364993
1.915369,9.465440,6.261278
0.993155,8.265125,6.205025
-1.783571,9.515992,8.504670
-4.344987,12.208052,13.765358
-5.577003,13.780103,16.342897
-5.023747,13.251191,16.192561
-1.866185,9.905030,16.389292
-1.453168,5.864685,17.669039
-0.014439,1.944593,18.817800
3.454715,-0.730845,17.684282
2.959850,-2.291038,14.746071
1.421345,-2.835983,12.986749
-1.232756,-1.084304,12.776474
-4.610230,0.199349,15.670372
-5.459696,2.338047,20.021600
-5.347861,4.564356,22.494230
-6.408274,6.830390,21.951761
-7.971589,8.468589,18.846501
-7.425888,10.324652,19.042847
-6.547066,10.848898,19.880411
-7.002372,9.562888,15.933986
-8.257487,11.274975,11.613139
-10.530577,12.700025,9.182447
-11.882924,11.905950,9.299352
-10.895625,10.432374,11.783936
-11.551100,9.194224,14.025850
-11.512175,8.208193,15.874353
-10.907178,9.484568,18.374257
-12.123653,11.418411,19.562719
-13.011373,13.184356,18.551565
-10.841247,13.087471,17.297453
-8.648185,10.830389,12.308586
-6.636812,6.827421,7.856948
-3.196466,0.567454,7.113896
0.203040,-5.353170,7.385323
2.911477,-8.327266,8.031781
6.027821,-8.355332,7.177888
10.328264,-8.035240,8.391306
12.660899,-7.711701,9.616683
12.469981,-6.334740,10.137335
10.312218,-5.873415,13.279494
7.263914,-6.687249,14.892998
6.247612,-6.251717,15.135326
1.914974,-5.131013,16.397220
-4.108222,-4.709682,17.151029
-9.532527,-3.086487,19.951738
-11.735813,2.076107,22.650966
-10.001700,4.380776,19.797370
-7.798827,3.816790,18.476040
-2.277678,3.190924,18.336562
3.572182,1.039617,18.977838
3.872526,-0.008086,18.935360
2.624039,-1.366531,17.864374
1.781717,-0.907043,19.434608
1.268757,-1.840378,19.748259
3.873775,-6.197024,18.559975
5.214734,-11.045917,17.417171
7.401188,-15.548607,16.765880
10.872311,-15.793762,14.350027
13.921696,-15.716125,12.165309
13.463753,-14.122865,11.386554
12.211453,-10.391988,9.922383
12.943467,-6.872533,10.995668
14.686825,-4.801114,12.575728
16.253829,-3.551086,12.998382
17.725418,-2.413847,12.709558
23.290380,-2.796046,11.995418
26.509773,-4.056877,11.050545
27.293444,-2.785964,9.526450
26.680114,2.883409,6.812903
23.458432,9.786193,3.471628
21.863549,12.915884,-2.323891
19.835387,11.914155,-5.338477
16.819346,11.436416,-3.854176
15.203895,11.662890,-4.033669
14.200338,9.098489,-4.643379
11.119604,5.379379,-3.529698
8.939546,0.624588,-2.940374
7.759197,-3.042445,-1.155126
7.790092,-5.409661,4.058480
9.761580,-8.723645,11.592898
11.164424,-9.737868,15.916003
12.635909,-11.877386,19.525926
14.806921,-14.111188,23.538745
16.005754,-15.552097,23.769976
17.456711,-15.398181,22.760618
18.052135,-14.881330,25.140137
19.459715,-15.141407,25.528320
21.222360,-16.191051,22.370611
20.069869,-16.355526,20.932521
17.359451,-12.695469,20.175711
12.621288,-7.565117,19.153490
5.719171,-2.818240,18.760136
0.278026,0.710759,18.569528
-2.144769,2.796929,16.941328
-3.378396,1.902230,14.653139
-5.638344,-1.087235,14.080689
-7.098613,-6.023109,11.484456
-9.525902,-5.804489,9.604362
-11.448600,-4.713125,10.035168
-14.313424,-2.722626,9.999236
-15.927143,0.099162,10.422359
-15.313479,1.093251,10.729000
-14.121924,0.834882,11.296049
-13.353483,0.504347,13.159401
-10.145304,1.692029,12.730087
-7.039954,5.789025,10.313284
-5.572935,12.315238,7.528585
-5.458560,19.894760,6.490233
-5.109347,25.474676,7.256047
-4.737195,27.286996,4.305262
-6.864366,26.408019,0.888725
-8.357992,24.025142,-2.251018
-10.416692,22.426822,-3.022270
-12.076193,21.240717,-2.929374
-11.484302,18.073399,-4.788295
-10.220072,14.416505,-7.035532
-10.839911,13.726702,-8.592052
-11.986492,15.698025,-9.621944
-11.338725,17.470445,-9.327433
-9.367612,15.046902,-8.857068
-6.692761,12.376677,-8.552745
-4.836328,10.481667,-6.982981
-5.021755,8.019557,-5.758904
-4.672289,9.280789,-5.993391
-7.109284,11.455529,-4.489212
-8.392835,12.768658,-3.051312
-7.816279,12.283630,0.074609
-5.148013,9.407011,5.291193
-1.604037,6.433579,10.144437
3.245128,3.626840,11.599988
8.973724,0.977251,11.163875
12.411566,0.261082,13.650329
10.787197,-0.459339,14.968017
6.268280,1.923875,14.895031
1.866094,3.804561,14.621863
-2.244337,3.141773,14.373730
-2.612469,0.464500,14.296595
-3.200935,-2.083073,14.759699
-4.323441,-2.919425,15.757048
-5.270776,-0.976092,13.634088
-6.944237,2.977861,11.944638
-5.554245,5.801090,11.797665
-2.376916,4.918146,11.393004
-3.536029,0.207290,12.890270
-5.601688,-5.333565,11.423900
-7.096407,-7.924274,7.595844
-8.802422,-7.419886,4.426768
-8.370594,-7.679406,1.932598
-6.187900,-5.596822,1.195524
-5.603774,-5.034102,1.001066
-6.992556,-4.662425,-0.145227
-6.383382,-3.594613,-0.841660
-6.879162,-5.737067,-2.834804
-7.613524,-7.389349,0.552136
-6.996897,-7.623759,6.284601
-5.594574,-5.344817,6.704244
-1.938402,-3.105810,6.271882
-1.639780,-2.297778,6.079695
-4.273017,-0.626374,6.982065
-7.896214,3.579487,8.068730
-11.285550,3.989712,6.980150
-12.847085,2.125415,4.870790
-11.023428,2.008658,3.855870
-7.407383,0.528446,6.533862
-3.577589,-1.291131,9.739856
-0.093040,-2.145575,9.849331
0.925229,-2.012964,10.197348
0.354290,-2.250404,10.023416
0.908835,-2.824691,8.696327
2.316927,-3.953912,8.921556
5.222158,-4.643741,10.233512
5.550288,-5.655647,9.643433
4.823500,-5.642279,12.292463
2.576215,-3.720555,14.784685
0.553056,-2.226801,13.785434
0.367161,-1.242457,13.098221
1.406591,-3.055514,15.174909
2.099527,-3.323424,17.435048
2.016502,-2.409592,15.281084
1.141988,-0.143099,13.259608
2.680957,1.308075,11.301145
1.342799,1.167195,11.736860
0.364873,-1.363058,15.048986
0.190800,-2.630503,16.011644
2.219985,-1.406650,16.150261
2.662331,-1.774559,15.774906
-0.749606,0.007154,14.481117
-5.459534,1.938753,16.809660
-8.673094,2.831337,17.978458
-10.068839,4.475880,16.839598
-7.986759,5.297459,15.618474
-4.922217,5.762593,15.523323
-3.183673,5.649692,14.888030
-4.116208,4.958325,14.436129
-4.972620,5.444585,16.219926
-7.007616,7.680388,15.365924
-9.349321,9.113378,10.705980
-6.076368,8.498152,6.908785
-0.897566,7.309208,7.925147
0.800884,5.971935,12.390022
3.086878,3.520642,12.448749
5.484658,1.285381,12.423169
6.964158,0.294798,11.086377
10.079823,-0.423271,9.402516
11.541154,-2.003815,11.719347
11.993320,-3.392770,12.540280
16.368482,-3.984211,11.754489
17.282894,-3.284872,15.667944
17.544440,-2.782721,18.487423
