acc_x,acc_y,acc_z
-57.663962,-10.092046,4.625206
-30.670390,-56.748190,14.388258
-48.039103,-45.688896,-17.177188
-71.965107,-20.607416,-14.668900
-41.896267,-4.474671,7.362957
-53.788251,-39.699551,-24.324524
-45.476920,-45.694317,25.667586
-11.034783,-35.627700,-6.064962
-21.067067,-9.229836,-36.254141
-33.466283,-9.224964,29.616693
-35.299026,7.097657,-1.401193
-28.154157,48.697766,-30.390850
-31.125815,23.008500,15.758619
-17.097081,12.348896,21.238772
0.217023,15.765075,19.975806
41.587943,34.650245,66.425652
12.664154,57.343503,-6.521313
15.472481,52.900151,6.878088
52.651531,39.264218,0.792455
40.186295,35.793925,-8.632255
-18.860898,13.674082,35.251520
-41.741973,-25.345834,1.419439
14.871149,-6.455521,5.053359
81.044926,18.480283,14.266937
46.126318,21.764886,8.656917
7.162594,47.317290,1.383939
3.813898,28.681549,15.169664
3.307595,1.388834,7.981166
10.852532,12.505852,-13.288380
43.966779,33.452965,8.680497
53.078881,-25.304261,-8.000720
29.182463,8.247155,23.983936
0.599983,36.137132,11.707872
9.118810,29.691904,20.246922
29.041301,14.215194,-13.161592
-2.804136,42.546156,24.876249
-20.517227,53.804996,-10.831628
-15.921503,14.920867,30.957719
63.645805,-4.938597,43.310076
62.676439,-22.636940,8.680466
46.494458,-17.682832,-3.193084
-1.938315,-52.529295,-9.730040
-16.910448,-42.077799,9.064651
24.341140,-51.414658,-33.753952
-3.032276,-48.119638,-16.026459
-20.307463,-71.808790,15.125304
-23.387821,-45.869916,-11.809314
-32.530050,-7.149262,-27.566455
-17.413169,-33.623319,7.012527
-22.103284,-46.122574,4.842041
14.807040,-20.533235,33.015611
47.517350,-19.836297,28.813210
0.187919,-32.422544,12.158356
-3.126434,-20.057937,-0.099940
22.820362,-4.121358,27.989015
-3.761479,7.703104,18.832459
-9.143024,-67.817157,-9.562902
17.617547,-31.588505,29.026214
32.886108,-2.039697,-13.120672
32.932852,-11.385823,63.775026
20.804297,12.441702,22.343625
4.507205,2.460467,19.603415
-13.356451,-16.281002,38.903240
-20.497177,-29.037288,34.311917
-17.841910,71.813625,41.421441
-24.447938,52.537410,16.054838
-55.114495,33.007327,41.208140
-55.920567,3.331155,-8.171591
-58.659591,-19.168362,30.240201
-17.440508,-20.706005,50.495539
-6.347705,-27.825767,62.537869
-6.538644,-8.897772,49.173290
-53.032840,-19.298469,7.929421
-69.900637,-11.307178,15.808090
-78.952656,-50.665682,-16.781140
-74.748101,-25.516385,19.466612
-27.668855,-35.126375,2.506452
-15.639723,-21.913082,-5.747468
29.717288,-26.824329,-17.089636
-2.571560,-42.431738,-36.632037
-98.643364,15.150984,-14.205729
-63.953140,17.141081,-22.535559
-75.411220,62.521732,12.114517
-60.438120,98.558220,31.520932
-9.009877,51.563636,-0.299955
43.615977,45.768016,16.521584
63.692838,55.631411,20.849451
24.386627,86.912055,-4.252597
27.349608,65.271945,-12.486508
-14.540177,-15.942428,-0.821887
-10.483078,-28.684995,3.281831
50.976360,4.033149,5.318537
96.850030,11.444446,20.029254
115.527150,-25.631488,40.920097
98.455505,-3.385142,10.308065
55.377216,-2.629426,19.387550
-11.140338,13.102824,-11.277907
-50.639834,3.726883,-23.900539
-21.867563,36.512642,-0.614905
21.363308,36.733409,9.703890
40.179887,4.684538,36.814646
46.234128,1.268581,-0.076296
38.588478,-20.087212,-4.309819
4.505129,26.023683,23.487752
44.265736,55.642632,10.846356
44.113461,-20.282388,-8.488446
-66.163904,-28.329273,-26.091827
-48.376590,-46.120979,-19.409857
23.136054,-78.095209,-13.407459
47.562512,-24.915418,13.164092
-18.750361,25.129956,56.501755
-60.196508,49.753910,26.189035
-39.173396,-13.425277,31.666485
15.546295,-46.854931,7.723699
26.663109,13.644382,45.415755
-10.405800,1.626314,25.636476
-41.528531,-42.477153,-4.990064
-11.521836,20.579814,44.998206
37.862086,17.857736,35.082857
12.315877,-37.707630,14.547924
-15.029224,-55.746134,-9.584065
-9.221995,15.407462,-6.010487
23.493310,63.702342,6.770626
9.510991,-0.914815,23.436026
-38.527002,8.397850,8.524619
-2.316563,-15.904635,8.614399
-17.357315,-0.885324,26.661527
-54.020817,0.607567,33.303009
-28.483938,-33.098663,9.514506
5.034644,-78.179841,5.114377
-7.167854,-71.396893,1.434371
-30.982881,-5.263233,-28.457071
-62.081230,52.530902,10.561375
-36.498655,87.906081,-5.756418
-4.304056,73.797798,20.615169
3.007906,38.264868,-1.080999
2.713003,48.352298,-1.382355
38.806288,30.478192,-10.016143
43.015746,16.957917,33.557417
65.497030,16.828912,23.777632
69.829386,-9.060091,-25.598162
-2.805753,-35.588789,-26.140368
-39.438565,-64.481255,-19.367776
-28.308160,-9.943975,-19.273095
33.822037,-2.688520,29.159864
35.650708,-18.825231,20.424285
-24.825529,-21.465330,6.797187
-33.244473,4.101269,-12.815040
-36.059491,0.696719,-17.040405
-32.342824,-5.221195,-2.183722
-15.611815,34.345096,2.920539
-6.774874,60.365983,36.489742
30.739339,20.505646,26.646811
8.382897,14.107163,29.211164
-7.656757,36.022734,14.992035
20.679587,-26.733977,19.202287
16.601167,-56.460888,13.706713
6.023911,-65.313920,15.357591
30.791350,-38.490561,18.039496
23.982479,17.000241,10.062884
-21.669833,55.457709,9.656422
-31.645557,46.956181,0.767515
-31.245452,-13.637162,-1.023118
-40.415470,-27.375198,-4.851191
-11.907002,-28.295451,3.540532
30.160998,-41.929131,17.804189
53.392700,-43.936420,-9.250067
-9.008023,6.315777,26.048548
-41.088871,3.267163,11.234907
-39.140869,-23.546562,-21.779284
7.088577,-17.345099,5.419594
40.026571,-19.306877,-11.035166
30.541763,0.442357,29.848866
35.019590,9.560681,47.543585
42.516756,5.925899,33.205894
37.080651,1.715588,33.681528
5.573165,-14.537039,3.594524
-26.075241,-27.739575,10.944010
-29.301317,-11.001756,5.856647
-27.862057,-23.055710,4.339947
-29.143066,-60.701693,2.860250
-45.520685,-41.249011,11.593940
-33.087792,-9.305749,23.696836
20.342965,-32.657591,-3.239223
26.344370,-12.413210,5.249764
4.354169,-14.506233,2.080555
-30.756047,3.752060,6.766839
-12.577307,24.023494,26.285202
-20.545376,30.588194,18.312087
-18.458689,70.583230,-7.922077
-15.404945,86.699517,13.347857
-2.184537,50.546602,30.778061
-2.792548,6.276072,24.833100
14.692237,12.466449,15.786481
28.134581,35.659010,27.407857
18.266524,35.024958,1.232317
19.193635,24.333272,20.824611
24.796181,13.406457,18.707057
43.467562,-4.706361,-6.103396
21.951118,12.758253,-10.280689
-21.600220,36.530034,-22.576503
-15.943859,19.396059,3.998729
-5.438651,17.114055,17.150598
10.807521,-12.538634,5.760382
19.344999,-2.539887,-0.580230
-3.525505,10.928851,23.821652
-34.952686,-0.030152,42.413285
-50.253746,0.591227,49.344024
-51.202878,16.044437,12.464009
-10.480231,-6.060166,36.917292
16.004289,-55.932381,37.263985
-4.759199,-71.120945,10.412976
8.584871,-58.258510,7.923964
28.002005,-55.949920,-8.892815
12.821478,-30.020458,-21.159480
-4.929345,13.596904,20.564378
4.055309,35.806853,20.730603
32.170190,-17.175522,29.325132
75.447745,-20.325950,19.212215
62.604543,-2.078509,10.143785
12.402234,-11.376005,14.007162
-32.154611,-48.583365,10.885530
-28.136001,-11.438655,-3.009146
5.132518,31.827914,-9.741654
-7.309718,32.351406,-7.520564
-3.469213,22.352212,-1.215959
19.907030,-14.949669,0.147991
16.846358,-23.609243,-15.640580
-9.499331,-16.417619,-15.377419
-24.755554,6.705523,-4.171245
-35.746067,-13.066135,5.017247
-15.229875,1.231230,3.486858
5.065362,0.154012,1.974425
40.497238,-12.532114,22.817203
15.576655,13.490537,25.885445
-22.036495,2.690743,13.765717
-39.264400,-6.243055,8.780301
-52.087841,0.082749,-7.508423
-43.626559,-7.230364,20.754212
-13.365229,-24.148967,16.694126
-0.023225,-27.708954,-23.854758
-24.786991,15.959878,-16.773519
-10.747107,23.419418,-0.525427
0.944225,10.581021,16.115102
1.242925,34.433627,26.807527
22.773210,27.942951,18.636168
20.501859,38.571183,22.607887
31.773473,52.661037,15.288749
48.698972,43.872701,17.990570
53.394567,10.205034,14.630317
35.973246,16.973799,24.515813
33.815278,0.001008,41.974942
24.886509,-12.975864,34.400613
-6.137713,24.960794,28.812357
-21.445812,12.148515,21.016313
-58.942792,2.454670,-2.480957
-83.004135,-7.471700,12.392613
-27.820379,-32.242741,5.724812
9.352023,-23.404410,11.689465
5.977441,14.334189,21.833310
-28.907629,12.670089,-0.882108
-49.981024,-6.108546,3.635783
-13.955943,-23.157594,-12.184493
-11.944212,-4.247075,-18.253260
-7.717048,-11.641909,-6.673111
-0.514499,19.895479,-8.526278
-15.936575,21.911407,-4.993516
-14.727149,3.969990,-5.190725
-13.706804,17.523100,15.765072
-8.369302,16.175688,14.682014
-8.353890,32.182626,4.858671
7.024659,36.871485,-8.119119
29.818231,-3.783198,4.552816
49.928332,-34.750617,10.469505
59.229936,-12.575318,1.453926
57.122640,-13.573260,18.574880
57.124065,-45.347421,17.614760
21.076397,-44.246187,15.218156
6.384706,-8.267461,31.195250
9.201071,-23.920805,15.767904
15.135752,-51.363438,9.871077
16.878316,-31.641708,4.752930
21.066801,-10.048582,13.030750
20.966536,5.025124,20.385622
25.283463,32.824252,43.825907
43.475862,38.395899,34.170850
35.638418,32.305167,35.057533
20.474252,14.009919,34.539458
0.545060,12.194447,23.569087
13.771031,10.020315,1.850612
-11.535348,4.784934,14.155224
-33.014304,7.366058,-0.220863
-46.508603,15.447229,3.990850
-17.531656,5.164983,9.614150
-18.714341,-3.747248,-1.434914
-13.124623,-28.062086,4.232071
-20.929710,-13.410749,1.939027
-33.052392,15.135989,0.521307
-41.816636,28.319011,-5.271686
-50.130983,37.218235,-3.180825
-2.307504,-0.764777,12.268507
36.085490,-17.902541,-5.657844
5.069223,-34.085594,-6.898012
-33.049526,-23.551756,-4.958854
-25.459166,-6.240940,-0.563656
8.786274,14.582933,15.516978
6.149410,-0.689305,3.059552
12.980774,6.066601,19.377065
36.569751,0.068719,15.866179
6.642871,-1.007525,7.081912
-37.035509,8.630841,6.603236
-47.490809,19.179384,15.132939
-41.061632,10.756132,2.107881
-26.935798,-8.538031,-3.249288
2.790911,-6.353033,-15.875324
26.660567,-12.072498,15.697854
26.187509,-0.085839,24.582261
30.341220,3.283732,17.668585
24.500775,21.748421,32.548001
19.800108,34.935517,12.295530
19.932986,0.666784,45.132264
18.814860,-23.101074,18.462606
19.772359,-24.516793,6.068619
14.538308,6.219987,36.454923
10.240104,-7.507487,24.247523
12.421398,-0.281755,32.924476
1.656499,-1.453507,4.207540
-3.006968,2.927661,-3.015542
-13.525124,19.026374,-7.018143
-27.970205,28.019592,-6.503688
-8.395018,32.594108,-8.700822
25.766253,-9.979381,1.939285
37.321999,-11.769237,11.591652
11.496479,-0.007470,14.500600
8.488039,-22.348123,5.355726
12.179769,-24.175610,20.392479
10.163298,-27.518973,10.904689
-8.526231,-21.471402,-6.270934
-24.179831,-3.924715,1.508393
-24.270124,-39.728578,-6.012782
-23.792310,-19.648751,-10.838492
-14.574436,5.283493,7.050137
-9.447145,-13.669120,16.373869
-31.857724,9.897545,3.107953
-14.990740,-15.547360,-2.244711
8.208249,-16.962454,40.478481
18.439526,-36.233500,-4.199827
11.300771,-23.510368,16.453401
14.080959,6.373677,12.114140
9.472200,5.959074,19.938461
7.785600,23.478401,21.162176
-5.970869,13.235163,14.162018
-5.122349,15.790264,-0.595884
15.310464,-7.342652,-7.736177
20.537915,-14.922568,6.823240
16.228624,12.489910,-27.723075
23.889969,33.122277,15.019067
51.234113,20.836444,7.051260
25.323631,50.263269,-5.919637
21.032066,56.321203,-6.575461
27.026068,23.603125,-17.470743
19.084707,5.393404,1.890105
17.788486,9.347144,-0.407292
16.629599,20.202452,2.091378
10.779880,21.201458,9.082639
12.292624,0.559680,64.589458
13.582862,-16.695379,40.975285
3.909184,-22.549599,48.365239
5.757472,-25.971417,61.723976
-12.197488,-54.387453,34.103853
-25.518081,-76.351013,63.704915
-43.584011,-78.002230,27.941075
-80.771878,-70.889941,26.427616
-108.109044,-45.597673,34.036703
-144.948769,-48.498778,29.487588
-185.095425,-59.328195,38.879931
-181.928687,-75.822821,33.815740
-163.818872,-76.249578,10.552219
-173.178645,-42.833506,-10.186815
-153.285511,15.455490,-12.082569
-136.695076,47.710543,-32.558009
-89.534940,3.580119,10.217316
-42.165172,13.026024,31.602518
4.878996,38.847583,-10.378920
53.353851,53.980480,3.890506
91.599922,37.876594,24.033729
101.182220,47.378499,-36.880196
154.716566,62.908033,9.883822
221.387125,30.657978,12.804683
214.457455,71.149439,7.915797
197.865413,149.321324,60.300094
258.479849,92.165316,31.302393
268.774100,100.531497,34.577860
235.572916,121.501651,25.520574
182.615619,78.684926,3.223074
112.516650,63.806453,2.714811
41.293958,19.950567,16.220962
6.712936,-6.518860,-13.624215
-11.331602,22.522618,-53.884319
-18.283154,61.821396,-39.075191
-28.936486,58.375207,-40.056892
-52.350829,6.171275,-40.643345
-56.233192,-60.897620,23.375535
-45.986117,-111.729536,28.274653
-90.523816,-93.389211,18.841260
-128.323695,-67.389660,51.916146
-93.887830,-72.829423,36.327861
-98.918886,-64.975287,17.129507
-125.088681,-57.974895,-3.145676
-141.086079,-91.907182,1.760251
-161.279955,-97.859287,9.963358
-198.815425,-82.645390,12.936486
-164.263799,-32.372730,10.982989
-121.333511,-14.522361,6.228285
-77.614407,-57.237884,4.609395
-46.360855,-61.599512,4.959454
-44.577540,-39.153353,-2.152545
-26.654428,-28.792778,20.282610
16.106366,-40.054319,-4.208426
48.482612,-54.813784,-7.707123
64.982572,-50.298389,-10.809563
39.796144,-37.041617,-0.511502
13.461618,-19.648107,5.995239
16.503309,45.754306,32.941774
50.283690,55.035883,29.936311
66.373762,31.022751,6.908437
70.475151,38.002144,10.446376
69.207673,10.714495,-0.183944
52.182707,6.060893,17.914347
45.570812,33.051956,0.414043
23.952980,63.059005,-4.279862
18.473888,48.363566,10.533297
0.527946,29.905216,-6.909615
-17.105442,39.807379,-24.596314
-2.324505,65.662812,-15.587656
14.130130,68.939615,-30.307507
5.725320,64.268174,-33.234804
15.125634,61.144400,-10.898323
33.391514,54.211393,-7.083294
29.599385,43.579374,-11.129059
36.417593,14.436931,13.376948
52.245816,-8.923728,3.083096
35.282826,-13.477390,-15.633835
-5.961264,8.081765,-18.849103
-9.187394,-26.670232,-22.588215
-16.114301,-19.004581,3.417609
0.202363,-4.183171,7.542103
14.517263,-9.572221,-1.076589
6.173588,-13.845907,0.441232
-11.079557,-13.980501,11.094671
-22.857137,-20.362935,16.139403
-18.741527,-34.383127,37.638418
-13.678808,5.881206,47.224539
7.839086,8.862325,50.298661
13.188639,-25.554174,34.574859
-7.047464,-36.767343,33.587838
8.226290,-46.432086,24.121490
13.236559,-55.107149,23.903365
21.083367,-38.704314,35.681362
16.073891,-17.614774,6.613400
-2.865489,18.452291,18.620496
-10.158446,25.583304,18.493983
8.194139,-10.951608,18.290128
26.507644,-6.534608,34.486264
29.356350,6.797492,28.334491
13.794765,14.413941,32.255102
19.038365,41.295122,18.370000
40.065333,43.130345,13.783638
46.231756,31.810043,11.598536
26.972966,51.919099,0.939230
5.148346,48.175321,6.792092
-2.830776,43.627000,18.660529
15.349840,38.544851,24.791957
31.753190,38.358801,7.728920
31.723540,20.979436,12.235240
37.654338,-14.582539,25.263777
15.507322,6.121815,10.896514
-10.592977,-5.196157,31.964983
1.753814,-23.699904,28.635763
9.717604,-36.518738,21.946974
11.313631,-54.944150,18.316451
-28.737123,-45.058806,-2.994198
-74.588684,-36.702709,-6.219500
-82.408195,-28.632497,-0.662476
-60.807313,-23.609814,-6.835733
-41.943419,-29.622474,1.169692
-48.477275,-14.441043,6.684690
-55.942184,-5.477001,0.318146
-50.587093,-15.545986,1.280482
-47.072189,-11.559789,-10.926622
-28.331967,-32.460185,-17.004668
7.232620,-41.940583,-7.304306
-24.897034,14.447226,-12.944342
-22.434026,22.519835,1.305682
-0.833750,-2.053051,8.960979
11.177838,4.728944,9.016854
24.213451,14.161225,24.287015
43.540547,19.480584,32.238573
38.152717,19.890119,22.974508
22.006187,44.001873,19.924886
44.660945,26.112773,20.709255
57.711098,21.299918,29.188824
41.073113,11.985269,25.082234
15.121090,2.680966,17.136407
4.331772,3.063071,16.884207
-10.859167,2.593550,18.280946
-13.502812,2.424298,27.471794
3.576271,-8.672981,23.421722
17.393151,-9.633335,-6.123385
15.825492,-15.189469,-0.772682
12.291204,-12.650547,7.352752
4.142233,9.232466,19.679645
1.451671,24.598107,37.688095
5.406522,13.303003,24.089213
1.807675,10.664142,20.404925
16.840106,-21.324753,0.099022
1.516873,-13.465614,6.854633
-8.698412,-5.082169,-10.135758
-36.498373,8.560669,5.089771
-39.313826,19.308832,-8.548928
-24.903232,2.273052,-12.845977
14.826927,-21.210203,-20.601198
15.359573,-41.218542,-8.945284
-7.910259,-19.962962,-10.696251
-6.020704,-18.517936,-15.482732
24.130405,-37.717909,-4.208105
42.497438,-27.961010,-6.070907
41.213922,-13.451924,1.968576
29.138138,-0.868841,21.720304
14.684034,19.503866,14.925183
13.824033,30.453620,30.662546
15.682433,25.246642,47.452591
12.207694,3.483312,33.997636
6.869593,-4.284564,20.618307
-18.814565,-21.174521,0.458417
-59.853911,7.758408,26.587244
-53.789492,7.153697,23.612019
-25.354000,-15.187421,30.005384
-8.225454,-13.186936,25.680018
-10.781049,3.124021,20.481583
-16.475629,30.428960,20.240466
-50.789549,13.315858,10.151490
-50.394979,-0.886826,18.242719
-49.155094,-4.439401,29.270637
-33.679334,-29.207374,31.538290
-17.674974,-47.177015,21.292314
-10.681398,-63.380935,23.213146
-10.459315,-54.903548,35.088370
-13.661121,-16.449799,23.625160
-25.735597,0.017003,14.041312
-51.640011,27.579975,7.816278
-46.789511,22.329804,-2.833941
-24.908600,15.082310,-2.090647
-2.119958,16.786549,15.069783
-4.142338,2.767649,30.765419
-27.204294,22.248710,26.730492
-8.564428,-14.278197,26.682835
9.336659,-15.682899,5.369238
7.689349,-5.701738,-11.649961
6.459355,-12.314843,-6.970744
18.398289,-3.199656,-5.002640
42.385779,12.319287,-16.211186
48.882343,33.171802,-19.476309
55.005564,42.136035,-5.995502
51.246239,26.872338,-6.619499
25.085878,35.117849,-14.925961
8.940432,62.007195,-30.256914
24.772991,53.782381,-21.818932
43.800198,27.518948,-29.216993
49.235533,34.595514,8.334706
36.725638,38.037908,10.066310
21.370071,33.213245,7.425202
22.078126,3.985825,-7.066361
9.213024,-34.565314,-30.561998
-34.666095,-15.582976,-3.645580
-39.685109,-30.437127,-39.842991
-25.096662,-42.586457,-1.104112
4.716745,-39.852175,11.433353
4.887100,-12.517090,22.414583
22.311909,21.909613,10.241600
9.958422,-22.555084,22.618736
-2.757714,-66.062792,22.391958
-34.892273,-34.634861,10.082277
0.698957,-17.373181,49.858816
7.984379,-39.555200,24.837405
-27.569277,-21.757380,33.764185
-8.576897,5.056932,49.513901
13.175137,7.020316,47.390003
-4.644067,-10.868045,46.200430
-37.097544,-9.196064,37.833618
-49.115903,18.111868,30.651068
-35.621130,27.293001,14.226919
-1.959653,47.595886,26.554958
25.246845,39.721900,19.056423
-14.338860,55.709128,12.004234
-18.527612,65.816275,1.966224
1.126115,61.294159,-4.436232
3.190680,59.426751,7.275410
8.343167,15.480250,11.505649
-5.653201,-15.727441,-6.029521
-7.701416,-17.337030,-1.977091
-16.886843,-17.291020,-4.273526
-15.446680,-10.389899,18.123366
4.094229,-15.845620,22.436414
-15.189749,1.004060,26.621171
-9.727762,14.733587,36.932683
4.137408,28.197074,-16.696871
-16.273198,34.005934,-12.816095
-38.425009,-4.969209,-32.086375
-49.087553,-21.385784,-23.394808
-15.703417,-35.599621,8.968053
24.162899,-49.227683,2.152950
17.512997,-37.973784,-5.824035
19.215185,-49.174426,22.504074
30.960209,-18.671634,-11.730287
24.394305,-12.767406,-19.754239
7.632554,7.234406,7.436243
-31.082378,32.959669,13.675103
-16.678516,52.406490,-12.020932
37.007922,22.398573,2.754973
49.073280,-14.852071,19.983131
37.618431,-8.837092,34.928051
52.282946,-4.578814,10.311042
37.689657,-18.978988,0.181586
4.557405,3.522343,9.702986
15.951379,-48.037732,13.808816
-25.383281,-9.436116,4.230858
-26.198267,-0.223905,-2.503509
12.197627,-74.569764,16.520110
17.746488,-51.117784,10.110432
1.098001,-12.058810,3.996593
1.323001,29.811786,8.591066
-5.802587,9.827634,8.623784
-1.481609,-1.489075,25.369116
-17.277285,-1.670219,33.092601
-23.935697,-6.111333,17.665212
-10.264125,-8.666104,15.513078
4.591445,12.343402,16.782174
1.542696,6.912495,54.832698
3.614999,-17.546812,40.607990
-9.930939,-1.261396,20.852644
5.696092,16.624154,12.228619
-4.560066,4.083637,19.613347
-40.046775,-13.934764,-4.731376
-27.369078,8.714311,12.876824
22.974544,16.142943,15.677167
9.105531,-23.020245,11.072789
-16.369581,-21.138822,28.177436
1.218210,-13.272610,17.177737
-7.236893,18.103703,-8.555358
-21.103149,-1.287250,-11.060099
-32.447021,5.201350,-1.973206
-30.045688,-10.745352,-20.736383
-8.085005,-9.706692,1.136197
16.326081,14.616999,-1.865757
33.515847,3.082199,2.331362
5.934095,5.194454,-7.459820
12.865795,2.697824,-4.732337
27.879230,18.416341,1.488650
34.321915,6.531220,-0.382127
26.387166,11.540247,-4.932147
21.997052,10.356190,8.022258
18.767044,9.245565,3.064879
20.894383,7.705881,8.483436
42.582374,-6.665318,8.992489
32.027718,8.491679,-4.957582
15.169311,9.913201,-6.809239
5.786389,13.885153,-5.638821
-2.509245,27.440741,14.609151
14.571740,9.092320,9.209896
23.449557,1.766239,9.157508
29.314749,-24.869833,15.786168
-4.379858,-3.814327,11.543255
-39.799702,12.054830,18.570320
-24.592125,10.021580,9.560459
-21.731065,10.756255,27.619718
-31.498724,11.889907,42.891646
-14.213409,-8.389990,22.056147
14.030206,-7.927731,22.947444
15.548405,2.095850,11.968746
0.707549,-4.998706,25.333082
-21.129890,-5.849220,29.085308
-46.031169,-11.494253,21.679230
-42.914155,13.965064,32.677989
-12.168981,3.750307,15.542097
1.591788,-11.231133,8.221439
-11.174352,-0.849730,18.061194
-8.556859,8.201037,33.203177
11.852700,17.472146,21.725384
-1.556618,3.478584,26.067387
-24.946691,12.762309,20.345367
-12.445133,-18.420823,11.022556
-0.952300,-30.262596,18.239319
-11.766854,-5.334726,3.208166
-9.806127,15.083427,8.922586
11.480133,19.408119,11.738121
16.014738,3.493017,6.645616
7.952984,-9.412961,3.686709
4.566937,-36.093507,21.447674
8.644472,-17.179030,9.095639
27.203849,-43.295466,16.815501
21.100519,-23.862979,24.256672
30.932208,-15.464211,17.990061
24.779798,-0.929510,-8.943185
-4.867295,-6.544749,-4.435776
-8.252755,-30.685750,9.362630
-17.687494,2.398471,16.117717
-22.443786,-13.260287,8.875175
-4.074060,-6.698510,-19.639079
-12.277551,-4.919846,-16.449937
-15.799279,-2.853601,-5.818765
-20.677403,7.986580,9.085217
-17.044301,22.455574,13.971225
-1.510439,8.579789,15.553989
22.065468,25.682530,5.109983
8.563670,57.733068,5.662296
-7.274630,61.691579,11.751911
-14.022397,23.526793,0.092666
-27.448897,34.951294,-2.515608
-9.531864,4.442856,-2.049765
-2.032686,-1.100367,2.261574
-7.421321,22.338672,12.455296
12.889524,3.414703,-5.579076
21.208172,5.086272,-2.331317
8.773759,9.044767,2.625905
2.846681,17.216979,-6.325490
-2.344114,-12.999191,-1.634790
10.925628,-30.016909,-2.054155
2.939477,-15.076004,5.974998
7.711544,12.730528,12.597400
2.095946,1.242927,5.056654
3.388552,-4.244491,5.178332
4.731010,1.401077,22.036928
28.765231,2.046879,34.873089
18.771577,4.018645,25.882060
8.561931,-16.915810,21.336586
-1.610130,-15.001724,16.619069
-9.033277,-24.288415,14.537333
-0.678062,-11.313580,5.279923
6.872341,-15.266822,2.826021
1.431066,-6.508656,11.246388
4.665097,-3.436279,4.656197
17.019880,-23.942018,16.566311
7.073157,-42.014485,17.217977
-18.197718,-12.664785,5.287667
-31.064565,6.218580,19.275870
-15.633036,-8.884010,15.441684
-19.328900,-6.020384,11.623312
-25.531431,-6.366870,16.872830
-31.274642,4.949188,7.938509
-26.065854,2.400889,8.313832
-12.959593,-13.670482,8.407564
12.342935,-11.946274,8.034825
23.950757,-0.042864,12.985686
14.947137,4.635716,23.005228
12.502247,9.332860,20.755096
26.724248,7.888807,10.610230
14.759805,-3.934057,10.741202
-12.113993,1.048187,3.594324
-8.374557,15.763240,12.137261
10.317275,13.947855,2.242977
-4.200063,-9.221505,9.868311
-19.800773,4.433265,11.272042
-3.685409,4.806621,11.658301
-12.817158,25.410233,5.599260
-20.203437,29.852163,0.768264
-1.304450,20.067932,3.501639
-2.260834,22.706585,-3.424029
-3.812183,15.462551,2.490562
-2.451274,36.756123,9.952044
-1.600896,17.192751,10.501792
3.573443,5.958036,7.969842
8.995019,-4.082373,-1.470014
3.430307,-11.629890,-3.504898
-10.845631,-10.161366,16.846171
-3.778539,-2.652331,13.988708
7.733340,-19.405330,-3.399542
14.325212,-28.159777,4.271116
-5.722433,-9.157560,-0.682508
0.074644,-7.111824,4.866156
2.952677,-25.390250,9.905927
-6.261675,-27.244251,6.781809
-4.959264,5.126264,9.923881
-13.913721,10.375133,18.543083
1.437698,5.062208,28.771517
17.903781,-3.855786,14.677017
14.647037,-19.077171,12.517054
9.027277,-15.959469,20.811076
13.097790,-4.057722,10.814589
17.585596,-10.439106,20.930422
25.518183,-23.150645,20.298518
16.785700,-24.992031,12.966581
6.055621,-1.635609,13.966742
-5.603265,7.006519,11.511081
-2.639126,0.927038,10.678936
-0.321896,-4.043385,3.405337
-0.570759,-5.731503,-0.909212
-4.516626,3.754510,3.625006
-13.440180,12.834951,-0.641450
-14.315067,27.353318,18.891831
-2.826429,23.329633,4.282781
-1.171651,5.760960,-0.274878
5.598077,-5.128515,-0.409897
7.583834,3.396932,7.353199
6.627221,20.795365,8.503256
15.161999,9.893712,8.882513
16.949975,24.833461,12.840427
11.647795,2.855167,10.625068
-9.379677,14.625041,19.407483
-13.027910,17.128259,21.494589
4.774937,13.917818,13.183369
14.236160,1.556410,13.618529
-1.964193,-1.377687,5.533696
-18.213147,-13.946577,6.023964
-9.613262,-9.922849,20.410328
0.426380,3.361059,15.431384
13.275054,4.632648,13.440667
4.332737,17.030288,6.199035
-16.182221,4.471017,0.651941
-22.853629,-4.534615,13.222587
-6.714193,-9.780076,24.650125
2.971414,-15.917591,14.133156
10.015024,-1.201003,5.015868
9.422985,-0.613936,11.892183
-0.223109,0.064139,8.490400
11.572912,-9.464546,6.009466
13.142060,-6.177257,8.482618
4.062184,-4.130307,6.860352
11.078533,-1.374248,13.937405
3.646715,-8.616722,12.181492
-8.648037,-6.978786,9.493328
1.771504,-16.090307,8.699373
3.821583,-29.101095,11.232127
-7.066562,-23.775232,7.969444
-10.570920,-16.039204,4.797409
2.996714,-5.371229,14.737706
7.548293,-11.936297,7.925575
7.367829,-10.675792,8.778334
6.797457,-4.467869,4.582127
-8.125593,11.820980,6.250956
-11.229217,21.969196,12.781440
9.775549,3.467721,10.099248
-3.377911,-4.791181,12.753809
-6.117551,-12.058779,16.956346
-2.937976,-4.494987,21.164825
5.078407,4.330065,19.604790
-3.417977,-4.968640,11.807995
-13.994529,10.311010,8.968907
-0.896767,1.956899,17.445315
6.236561,-13.085109,6.102565
-12.143636,3.140503,7.355299
-3.720480,16.644789,14.498725
7.945684,8.772126,9.648648
9.527174,-3.368671,10.562312
-3.172618,-13.231092,9.492407
-18.550221,12.089606,-3.343801
-4.974460,5.310389,12.023244
4.069554,-2.930044,21.129172
-2.143701,2.278127,-2.378935
1.597392,17.505701,-5.305728
